id,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,career_Accountant,career_Artist,career_Banker,career_Business Owner,career_Construction Engineer,career_Designer,career_Doctor,career_Game Developer,career_Government Officer,career_Lawyer,career_Real Estate Developer,career_Software Engineer,career_Stock Investor,career_Teacher,career_Unknown
1865,1,0,1,0,18,92,99,100,64,100,65,99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1866,1,0,5,0,4,85,53,95,76,61,88,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1867,1,0,1,0,34,83,60,80,92,84,60,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1868,1,0,2,0,21,92,85,78,87,64,79,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1869,0,0,3,1,5,80,88,94,60,65,63,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1870,1,0,1,1,16,87,81,69,82,70,62,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,0,0,0,0,31,88,61,95,91,99,64,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,1,0,3,0,35,87,93,88,97,91,88,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1874,1,0,1,1,41,89,95,97,99,87,90,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1875,1,1,5,1,1,89,53,77,96,76,63,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1876,1,0,2,0,6,53,97,81,86,71,87,78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1877,0,0,3,0,30,92,88,99,92,89,66,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,0,0,3,0,32,85,84,66,66,78,98,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1879,1,0,2,0,18,89,67,93,83,65,94,67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1880,1,0,1,0,2,98,92,82,56,71,79,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1881,0,0,5,0,5,66,52,71,76,67,72,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1882,0,0,2,0,32,90,96,95,80,93,95,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1883,0,1,2,0,18,84,93,74,76,95,90,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1884,0,0,7,0,27,88,81,73,70,60,95,68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1885,1,0,3,0,9,66,61,97,61,60,61,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1886,0,0,2,0,15,86,63,82,61,96,98,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1887,1,0,9,0,1,60,72,66,95,67,78,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1889,1,0,2,0,31,94,62,66,95,66,64,62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1890,0,0,3,0,2,64,69,79,89,72,64,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,0,1,4,0,2,99,97,87,93,79,83,94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1893,1,0,1,0,21,89,87,81,67,93,98,68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1894,0,0,6,0,12,83,79,87,66,78,93,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1896,1,0,5,0,26,79,90,82,92,70,60,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,1,0,3,0,15,97,73,64,95,71,68,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,0,1,1,0,14,100,68,85,85,62,63,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,0,0,6,0,9,70,99,60,79,71,79,75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1900,1,0,2,0,19,70,66,90,74,100,96,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1901,0,0,7,0,17,67,80,86,98,83,82,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1902,0,0,3,1,9,71,95,72,88,89,78,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1903,0,0,5,1,14,87,64,68,60,81,75,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1904,1,0,1,1,3,80,79,94,74,83,83,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1905,1,1,9,1,22,94,80,72,90,60,78,94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1906,0,0,3,0,10,83,91,82,93,71,80,85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1907,1,1,1,0,1,63,69,57,60,80,92,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1908,0,0,0,0,10,93,78,72,66,73,76,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1909,0,0,2,0,36,94,100,95,92,95,88,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1910,0,0,3,0,34,99,75,87,76,95,99,67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1911,1,0,3,0,32,82,98,100,100,100,64,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1912,0,0,2,0,28,95,82,100,60,77,95,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1914,1,0,2,0,32,90,90,82,64,75,82,93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1916,1,0,2,0,21,91,100,98,96,66,87,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,0,0,1,1,22,72,100,78,100,98,92,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,0,0,4,0,28,79,87,98,87,99,94,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1919,1,0,3,0,35,85,90,96,95,95,88,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1920,1,0,1,0,35,100,87,85,90,92,99,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1921,0,0,4,1,16,96,70,65,63,97,97,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1922,1,0,1,1,20,85,96,71,67,98,92,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1923,0,0,4,0,27,90,82,98,61,92,67,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1924,0,0,6,0,14,94,96,94,99,67,98,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1925,1,0,1,0,35,98,85,100,94,93,92,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1926,1,1,6,0,2,62,54,77,60,74,62,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1927,1,0,4,0,3,63,97,80,84,90,63,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,0,0,2,0,32,72,95,71,74,84,97,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1929,0,1,6,1,33,94,90,79,69,100,72,98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1930,0,0,2,1,24,99,84,94,76,62,79,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1931,1,0,2,0,5,81,91,85,64,82,90,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1932,0,0,5,0,8,61,100,85,99,65,79,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1933,0,0,2,1,8,68,95,76,97,91,78,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1934,1,0,0,0,21,64,74,79,72,74,65,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1935,0,0,1,1,6,66,94,67,79,64,89,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1936,0,1,0,0,15,100,95,72,77,66,68,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1937,0,1,1,0,12,74,86,70,94,71,70,63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1938,0,0,6,0,1,96,66,76,71,94,72,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,1,0,2,0,14,90,92,95,88,88,85,92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1940,1,0,3,0,26,92,86,61,78,56,68,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,1,1,1,0,31,99,78,99,88,96,96,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1942,0,0,4,0,5,63,68,91,82,90,86,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1943,1,0,2,0,28,98,88,81,65,59,84,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,0,0,1,1,11,87,61,62,66,67,81,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1945,1,0,1,1,19,96,96,80,93,82,65,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1946,1,0,3,0,17,80,98,99,90,64,86,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1947,0,0,0,1,30,80,77,96,64,93,62,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1948,1,0,2,0,23,91,79,70,94,77,83,81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1949,1,0,6,0,0,91,96,78,70,50,50,69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1950,0,0,0,1,19,83,70,72,65,63,88,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1951,0,0,2,1,33,89,89,69,87,69,97,79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1952,0,1,2,1,1,81,73,99,72,100,90,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1953,0,0,2,0,35,97,85,86,99,96,90,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,1,0,1,0,3,93,91,61,68,83,82,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1955,0,0,2,0,2,99,86,83,80,69,96,88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1956,0,0,5,1,16,95,97,68,79,63,88,63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1957,0,0,3,0,38,100,92,87,94,85,97,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1958,0,0,2,0,3,62,67,85,97,98,62,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,0,1,5,0,11,75,100,100,82,63,84,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1961,1,0,1,0,1,87,91,97,82,79,69,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1962,0,0,4,0,4,85,60,61,75,83,87,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1963,1,0,3,0,43,88,98,94,96,96,89,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,0,1,0,47,86,93,91,94,93,88,86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1965,1,0,1,0,9,68,65,95,88,62,87,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1966,0,0,6,0,2,67,54,71,50,55,51,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1967,1,1,4,0,5,82,69,92,85,59,87,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1968,0,0,2,0,26,86,88,71,65,86,69,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1969,0,1,3,0,25,95,91,64,65,60,84,99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1970,1,0,5,0,9,72,82,76,69,67,92,87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1972,0,0,2,1,19,75,88,71,80,65,85,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1973,0,1,1,0,31,77,80,86,87,98,98,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,0,0,4,1,26,95,97,84,97,75,92,92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1975,1,0,6,1,11,77,97,88,89,74,95,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1976,0,1,6,0,6,90,74,92,67,83,73,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1977,0,0,8,0,2,74,59,82,51,91,96,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1979,1,0,7,0,5,72,69,91,69,53,73,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1980,0,0,3,0,27,87,86,83,80,90,90,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1981,0,0,2,0,30,80,81,96,92,100,91,87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1982,1,0,5,0,21,98,72,64,68,76,84,72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1983,0,0,0,0,8,83,91,69,74,98,86,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1984,0,0,2,0,21,92,77,91,79,98,77,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1985,1,1,3,0,18,79,68,64,68,97,78,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1986,1,0,4,0,3,72,81,89,92,88,87,82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1987,1,0,1,0,32,89,74,94,87,92,82,79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1988,0,0,6,0,8,97,91,61,75,95,61,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1989,1,0,2,0,3,66,63,95,76,71,99,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1990,1,0,2,0,17,77,86,97,85,77,88,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1991,1,0,0,0,17,98,63,64,82,64,96,79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1992,0,0,4,0,27,88,96,79,70,95,90,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1993,1,0,2,1,12,79,83,76,99,100,84,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1994,1,0,3,0,46,92,92,91,95,88,94,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1995,1,0,1,0,19,76,62,90,82,93,71,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,1,0,2,0,30,83,77,84,73,75,84,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,1,0,2,0,20,89,65,73,80,87,67,73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1998,0,0,5,0,14,97,85,63,93,68,94,78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2000,0,0,5,0,27,82,99,91,69,83,93,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
